            436	   2070
            437	   2069
            438	   2069
            439	   2069
            440	   2068
            441	   2068
            442	   2070
            443	   2070
            444	   2068
            445	   2068
            446	   2069
            447	   2068
            448	   2066
            449	   2067
            450	   2067
            451	   2066
            452	   2066
            453	   2066
            454	   2065
            455	   2064
            456	   2064
            457	   2063
            458	   2063
            459	   2065
            460	   2064
            461	   2064
            462	   2065
            463	   2064
            464	   2061
            465	   2061
            466	   2060
            467	   2060
            468	   2061
            469	   2060
            470	   2060
            471	   2059
            472	   2059
            473	   2059
            474	   2060
            475	   2061
            476	   2061
            477	   2061
            478	   2061
            479	   2062
            480	   2060
            481	   2063
            482	   2065
            483	   2064
            484	   2064
            485	   2063
            486	   2064
            487	   2063
            488	   2064
            489	   2064
            490	   2064
            491	   2064
            492	   2066
            493	   2064
            494	   2066
            495	   2067
            496	   2067
            497	   2066
            498	   2067
            499	   2068
            500	   2067
            501	   2068
            502	   2068
            503	   2068
            504	   2069
            505	   2069
            506	   2069
            507	   2071
            508	   2071
            509	   2072
            510	   2072
            511	   2073
            512	   2072
            513	   2072
            514	   2071
            515	   2072
            516	   2072
            517	   2074
            518	   2074
            519	   2075
            520	   2075
            521	   2075
            522	   2076
            523	   2077
            524	   2076
            525	   2077
            526	   2077
            527	   2076
            528	   2076
            529	   2077
            530	   2077
            531	   2077
            532	   2078
            533	   2079
            534	   2078
            535	   2077
            536	   2079
            537	   2079
            538	   2080
            539	   2080
            540	   2079
            541	   2079
            542	   2078
            543	   2079
            544	   2079
            545	   2078
            546	   2079
            547	   2078
            548	   2078
            549	   2079
            550	   2077
            551	   2078
            552	   2078
            553	   2077
            554	   2077
            555	   2078
            556	   2077
            557	   2077
            558	   2078
            559	   2078
            560	   2076
            561	   2076
            562	   2077
            563	   2078
            564	   2077
            565	   2078
            566	   2078
            567	   2077
            568	   2077
            569	   2077
            570	   2077
            571	   2075
            572	   2075
            573	   2075
            574	   2076
            575	   2076
            576	   2075
            577	   2075
            578	   2077
            579	   2076
            580	   2075
            581	   2075
            582	   2077
            583	   2078
            584	   2079
            585	   2079
            586	   2079
            587	   2080
            588	   2078
            589	   2077
            590	   2076
            591	   2077
            592	   2075
            593	   2075
            594	   2076
            595	   2076
            596	   2076
            597	   2077
            598	   2077
            599	   2076
            600	   2077
            601	   2077
            602	   2075
            603	   2077
            604	   2079
            605	   2078
            606	   2077
            607	   2076
            608	   2077
            609	   2077
            610	   2076
            611	   2076
            612	   2076
            613	   2076
            614	   2075
            615	   2075
            616	   2076
            617	   2074
            618	   2074
            619	   2074
            620	   2073
            621	   2074
            622	   2074
            623	   2073
            624	   2073
            625	   2074
            626	   2074
            627	   2074
            628	   2075
            629	   2075
            630	   2074
            631	   2074
            632	   2074
            633	   2073
            634	   2074
            635	   2074
            636	   2075
            637	   2076
            638	   2078
            639	   2079
            640	   2083
            641	   2085
            642	   2085
            643	   2088
            644	   2090
            645	   2092
            646	   2091
            647	   2092
            648	   2092
            649	   2093
            650	   2094
            651	   2093
            652	   2091
            653	   2089
            654	   2086
            655	   2083
            656	   2079
            657	   2077
            658	   2075
            659	   2072
            660	   2067
            661	   2060
            662	   2055
            663	   2049
            664	   2045
            665	   2040
            666	   2033
            667	   2025
            668	   2018
            669	   2009
            670	   2001
            671	   1993
            672	   1986
            673	   1981
            674	   1981
            675	   1984
            676	   1987
            677	   1986
            678	   1988
            679	   1991
            680	   1992
            681	   1994
            682	   2000
            683	   2003
            684	   2005
            685	   2008
            686	   2013
            687	   2017
            688	   2022
            689	   2028
            690	   2034
            691	   2039
            692	   2044
            693	   2051
            694	   2057
            695	   2060
            696	   2062
            697	   2062
            698	   2063
            699	   2066
            700	   2068
            701	   2069
            702	   2069
            703	   2070
            704	   2071
            705	   2071
            706	   2073
            707	   2074
            708	   2075
            709	   2075
            710	   2076
            711	   2077
            712	   2076
            713	   2076
            714	   2076
            715	   2076
            716	   2076
            717	   2077
            718	   2077
            719	   2077
            720	   2078
            721	   2078
            722	   2079
            723	   2079
            724	   2080
            725	   2080
            726	   2079
            727	   2078
            728	   2080
            729	   2079
            730	   2079
            731	   2079
            732	   2079
            733	   2079
            734	   2082
            735	   2083
            736	   2082
            737	   2083
            738	   2083
            739	   2084
            740	   2083
            741	   2084
            742	   2084
            743	   2085
            744	   2084
            745	   2083
            746	   2084
            747	   2085
            748	   2084
            749	   2084
            750	   2085
            751	   2084
            752	   2083
            753	   2084
            754	   2085
            755	   2085
            756	   2087
            757	   2087
            758	   2088
            759	   2088
            760	   2088
            761	   2088
            762	   2088
            763	   2087
            764	   2087
            765	   2087
            766	   2087
            767	   2086
            768	   2087
            769	   2087
            770	   2087
            771	   2087
            772	   2087
            773	   2087
            774	   2086
            775	   2084
            776	   2087
            777	   2087
            778	   2086
            779	   2087
            780	   2086
            781	   2087
            782	   2087
            783	   2086
            784	   2088
            785	   2091
            786	   2091
            787	   2090
            788	   2091
            789	   2090
            790	   2088
            791	   2090
            792	   2090
            793	   2088
            794	   2087
            795	   2087
            796	   2088
            797	   2089
            798	   2089
            799	   2089
            800	   2090
            801	   2091
            802	   2092
            803	   2092
            804	   2093
            805	   2094
            806	   2096
            807	   2097
            808	   2098
            809	   2096
            810	   2097
            811	   2098
            812	   2099
            813	   2098
            814	   2098
            815	   2097
            816	   2099
            817	   2100
            818	   2099
            819	   2099
            820	   2099
            821	   2100
            822	   2100
            823	   2100
            824	   2102
            825	   2103
            826	   2103
            827	   2103
            828	   2103
            829	   2104
            830	   2104
            831	   2106
            832	   2107
            833	   2106
            834	   2106
            835	   2107
            836	   2106
            837	   2106
            838	   2106
            839	   2107
            840	   2107
            841	   2107
            842	   2108
            843	   2108
            844	   2108
            845	   2110
            846	   2109
            847	   2109
            848	   2109
            849	   2108
            850	   2108
            851	   2109
            852	   2108
            853	   2108
            854	   2108
            855	   2109
            856	   2106
            857	   2107
            858	   2109
            859	   2108
            860	   2107
            861	   2106
            862	   2105
            863	   2104
            864	   2103
            865	   2102
            866	   2101
            867	   2102
            868	   2101
            869	   2101
            870	   2100
            871	   2100
            872	   2100
            873	   2100
            874	   2098
            875	   2097
            876	   2098
            877	   2096
            878	   2094
            879	   2096
            880	   2095
            881	   2095
            882	   2094
            883	   2092
            884	   2091
            885	   2091
            886	   2090
            887	   2089
            888	   2089
            889	   2088
            890	   2087
            891	   2087
            892	   2086
            893	   2085
            894	   2084
            895	   2083
            896	   2083
            897	   2082
            898	   2083
            899	   2081
            900	   2079
            901	   2079
            902	   2080
            903	   2078
            904	   2078
            905	   2078
            906	   2079
            907	   2078
            908	   2076
            909	   2076
            910	   2077
            911	   2076
            912	   2075
            913	   2076
            914	   2077
            915	   2076
            916	   2076
            917	   2077
            918	   2077
            919	   2079
            920	   2079
            921	   2079
            922	   2077
            923	   2077
            924	   2077
            925	   2078
            926	   2076
            927	   2075
            928	   2075
            929	   2075
            930	   2075
            931	   2075
            932	   2074
            933	   2073
            934	   2074
            935	   2074
            936	   2075
            937	   2075
            938	   2076
            939	   2076
            940	   2076
            941	   2077
            942	   2077
            943	   2077
            944	   2076
            945	   2077
            946	   2078
            947	   2079
            948	   2078
            949	   2077
            950	   2077
            951	   2077
            952	   2080
            953	   2079
            954	   2079
            955	   2079
            956	   2078
            957	   2077
            958	   2078
            959	   2077
            960	   2077
            961	   2078
            962	   2079
            963	   2076
            964	   2076
            965	   2075
            966	   2076
            967	   2075
            968	   2074
            969	   2073
            970	   2073
            971	   2074
            972	   2074
            973	   2074
            974	   2074
            975	   2075
            976	   2075
            977	   2076
            978	   2075
            979	   2075
            980	   2076
            981	   2077
            982	   2078
            983	   2076
            984	   2076
            985	   2078
            986	   2077
            987	   2074
            988	   2075
            989	   2076
            990	   2074
            991	   2074
            992	   2074
            993	   2073
            994	   2071
            995	   2071
            996	   2072
            997	   2071
            998	   2071
            999	   2071
           1000	   2071
           1001	   2072
           1002	   2073
           1003	   2072
           1004	   2072
           1005	   2072
           1006	   2072
           1007	   2071
           1008	   2072
           1009	   2073
           1010	   2073
           1011	   2072
           1012	   2072
           1013	   2072
           1014	   2072
           1015	   2072
           1016	   2072
           1017	   2072
           1018	   2072
           1019	   2072
           1020	   2073
           1021	   2074
           1022	   2074
           1023	   2074
           1024	   2075
           1025	   2074
           1026	   2073
           1027	   2072
           1028	   2073
           1029	   2073
           1030	   2071
           1031	   2073
           1032	   2073
           1033	   2072
           1034	   2072
           1035	   2073
           1036	   2073
           1037	   2071
           1038	   2070
           1039	   2070
           1040	   2072
           1041	   2072
           1042	   2071
           1043	   2071
           1044	   2072
           1045	   2072
           1046	   2071
           1047	   2072
           1048	   2072
           1049	   2072
           1050	   2072
           1051	   2073
           1052	   2072
           1053	   2072
           1054	   2073
           1055	   2072
           1056	   2072
           1057	   2072
           1058	   2072
           1059	   2072
           1060	   2071
           1061	   2072
           1062	   2072
           1063	   2072
           1064	   2071
           1065	   2072
           1066	   2073
           1067	   2072
           1068	   2072
           1069	   2073
           1070	   2072
           1071	   2071
           1072	   2071
           1073	   2071
           1074	   2070
           1075	   2069
           1076	   2071
           1077	   2071
           1078	   2070
           1079	   2069
           1080	   2071
           1081	   2071
           1082	   2072
           1083	   2072
           1084	   2072
           1085	   2072
           1086	   2073
           1087	   2074
           1088	   2075
           1089	   2075
           1090	   2075
           1091	   2074
           1092	   2075
           1093	   2075
           1094	   2074
           1095	   2074
           1096	   2073
           1097	   2075
           1098	   2073
           1099	   2073
           1100	   2073
           1101	   2073
           1102	   2073
           1103	   2072
           1104	   2071
           1105	   2074
           1106	   2073
           1107	   2072
           1108	   2075
           1109	   2076
           1110	   2075
           1111	   2075
           1112	   2075
           1113	   2075
           1114	   2074
           1115	   2075
           1116	   2077
           1117	   2074
           1118	   2075
           1119	   2074
           1120	   2076
           1121	   2076
           1122	   2076
           1123	   2077
           1124	   2076
           1125	   2076
           1126	   2077
           1127	   2076
           1128	   2076
           1129	   2075
           1130	   2076
           1131	   2076
           1132	   2075
           1133	   2076
           1134	   2076
           1135	   2076
           1136	   2077
           1137	   2076
           1138	   2076
           1139	   2076
           1140	   2075
           1141	   2075
           1142	   2075
           1143	   2076
           1144	   2076
           1145	   2075
           1146	   2075
           1147	   2075
           1148	   2076
           1149	   2075
           1150	   2074
           1151	   2075
           1152	   2076
           1153	   2074
           1154	   2074
           1155	   2076
           1156	   2075
           1157	   2075
           1158	   2075
           1159	   2075
           1160	   2075
           1161	   2076
           1162	   2075
           1163	   2073
           1164	   2074
           1165	   2075
           1166	   2074
           1167	   2074
           1168	   2074
           1169	   2074
           1170	   2074
           1171	   2075
           1172	   2075
           1173	   2076
           1174	   2077
           1175	   2077
           1176	   2076
           1177	   2077
           1178	   2077
           1179	   2076
           1180	   2076
           1181	   2075
           1182	   2074
           1183	   2074
           1184	   2075
           1185	   2075
           1186	   2075
           1187	   2077
           1188	   2077
           1189	   2076
           1190	   2079
           1191	   2079
           1192	   2078
           1193	   2079
           1194	   2080
           1195	   2077
           1196	   2079
           1197	   2080
           1198	   2077
           1199	   2077
           1200	   2078
           1201	   2077
           1202	   2076
           1203	   2078
           1204	   2078
           1205	   2077
           1206	   2078
           1207	   2079
           1208	   2079
           1209	   2079
           1210	   2082
           1211	   2082
           1212	   2083
           1213	   2083
           1214	   2084
           1215	   2083
           1216	   2083
           1217	   2084
           1218	   2084
           1219	   2085
           1220	   2082
           1221	   2082
           1222	   2084
           1223	   2083
           1224	   2082
           1225	   2081
           1226	   2081
           1227	   2081
           1228	   2081
           1229	   2083
           1230	   2082
           1231	   2083
           1232	   2084
           1233	   2082
           1234	   2084
           1235	   2084
           1236	   2084
           1237	   2085
           1238	   2087
           1239	   2088
           1240	   2087
           1241	   2086
           1242	   2087
           1243	   2088
           1244	   2088
           1245	   2088
           1246	   2086
           1247	   2088
           1248	   2087
           1249	   2087
           1250	   2087
           1251	   2086
           1252	   2085
           1253	   2084
           1254	   2084
           1255	   2085
           1256	   2086
           1257	   2086
           1258	   2085
           1259	   2086
           1260	   2087
           1261	   2087
           1262	   2087
           1263	   2088
           1264	   2087
           1265	   2086
           1266	   2087
           1267	   2087
           1268	   2086
           1269	   2086
           1270	   2086
           1271	   2084
           1272	   2086
           1273	   2086
           1274	   2086
           1275	   2083
           1276	   2085
           1277	   2084
           1278	   2083
           1279	   2083
           1280	   2082
           1281	   2081
           1282	   2080
           1283	   2082
           1284	   2082
           1285	   2080
           1286	   2080
           1287	   2079
           1288	   2079
           1289	   2079
           1290	   2078
           1291	   2078
           1292	   2079
           1293	   2078
           1294	   2077
           1295	   2079
           1296	   2079
           1297	   2078
           1298	   2077
           1299	   2078
           1300	   2077
           1301	   2076
           1302	   2076
           1303	   2075
           1304	   2074
           1305	   2074
           1306	   2075
           1307	   2075
           1308	   2075
           1309	   2076
           1310	   2075
           1311	   2075
           1312	   2075
           1313	   2075
           1314	   2076
           1315	   2077
           1316	   2078
           1317	   2078
           1318	   2079
           1319	   2079
           1320	   2079
           1321	   2080
           1322	   2080
           1323	   2078
           1324	   2080
           1325	   2080
           1326	   2078
           1327	   2079
           1328	   2081
           1329	   2079
           1330	   2080
           1331	   2080
           1332	   2080
           1333	   2080
           1334	   2081
           1335	   2082
           1336	   2082
           1337	   2082
           1338	   2083
           1339	   2085
           1340	   2087
           1341	   2089
           1342	   2091
           1343	   2093
           1344	   2095
           1345	   2097
           1346	   2099
           1347	   2102
           1348	   2104
           1349	   2106
           1350	   2110
           1351	   2113
           1352	   2114
           1353	   2117
           1354	   2121
           1355	   2122
           1356	   2121
           1357	   2121
           1358	   2121
           1359	   2121
           1360	   2120
           1361	   2120
           1362	   2118
           1363	   2116
           1364	   2113
           1365	   2110
           1366	   2109
           1367	   2104
           1368	   2100
           1369	   2098
           1370	   2098
           1371	   2097
           1372	   2097
           1373	   2096
           1374	   2094
           1375	   2093
           1376	   2093
           1377	   2093
           1378	   2093
           1379	   2092
           1380	   2093
           1381	   2092
           1382	   2091
           1383	   2092
           1384	   2092
           1385	   2091
           1386	   2090
           1387	   2091
           1388	   2091
           1389	   2090
           1390	   2091
           1391	   2090
           1392	   2086
           1393	   2086
           1394	   2086
           1395	   2085
           1396	   2083
           1397	   2082
           1398	   2080
           1399	   2081
           1400	   2080
           1401	   2079
           1402	   2080
           1403	   2081
           1404	   2079
           1405	   2078
           1406	   2080
           1407	   2079
           1408	   2079
           1409	   2079
           1410	   2079
           1411	   2078
           1412	   2078
           1413	   2076
           1414	   2077
           1415	   2076
           1416	   2076
           1417	   2076
           1418	   2077
           1419	   2076
           1420	   2075
           1421	   2077
           1422	   2077
           1423	   2077
           1424	   2077
           1425	   2077
           1426	   2076
           1427	   2076
           1428	   2077
           1429	   2077
           1430	   2076
           1431	   2076
           1432	   2077
           1433	   2076
           1434	   2077
           1435	   2077
           1436	   2076
           1437	   2075
           1438	   2075
           1439	   2075
           1440	   2073
           1441	   2074
           1442	   2075
           1443	   2073
           1444	   2073
           1445	   2074
           1446	   2077
           1447	   2076
           1448	   2076
           1449	   2077
           1450	   2076
           1451	   2076
           1452	   2076
           1453	   2076
           1454	   2076
           1455	   2076
           1456	   2078
           1457	   2078
           1458	   2077
           1459	   2076
           1460	   2077
           1461	   2076
           1462	   2074
           1463	   2073
           1464	   2074
           1465	   2074
           1466	   2074
           1467	   2073
           1468	   2074
           1469	   2074
           1470	   2074
           1471	   2072
           1472	   2074
           1473	   2074
           1474	   2074
           1475	   2073
           1476	   2073
           1477	   2075
           1478	   2074
           1479	   2072
           1480	   2072
           1481	   2072
           1482	   2072
           1483	   2070
           1484	   2069
           1485	   2069
           1486	   2070
           1487	   2071
           1488	   2069
           1489	   2070
           1490	   2070
           1491	   2069
           1492	   2068
           1493	   2068
           1494	   2069
           1495	   2070
           1496	   2070
           1497	   2070
           1498	   2071
           1499	   2070
           1500	   2069
           1501	   2070
           1502	   2071
           1503	   2069
           1504	   2070
           1505	   2070
           1506	   2069
           1507	   2069
           1508	   2069
           1509	   2069
           1510	   2068
           1511	   2069
           1512	   2068
           1513	   2068
           1514	   2069
           1515	   2068
           1516	   2068
           1517	   2069
           1518	   2069
           1519	   2068
           1520	   2069
           1521	   2069
           1522	   2067
           1523	   2067
           1524	   2068
           1525	   2067
           1526	   2065
           1527	   2066
           1528	   2065
           1529	   2064
           1530	   2063
           1531	   2065
           1532	   2064
           1533	   2064
           1534	   2063
           1535	   2062
           1536	   2061
           1537	   2061
           1538	   2060
           1539	   2061
           1540	   2060
           1541	   2061
           1542	   2060
           1543	   2060
           1544	   2058
           1545	   2057
           1546	   2057
           1547	   2057
           1548	   2057
           1549	   2057
           1550	   2059
           1551	   2058
           1552	   2058
           1553	   2057
           1554	   2059
           1555	   2060
           1556	   2060
           1557	   2060
           1558	   2061
           1559	   2060
           1560	   2062
           1561	   2063
           1562	   2064
           1563	   2065
           1564	   2066
           1565	   2065
           1566	   2064
           1567	   2065
           1568	   2065
           1569	   2064
           1570	   2064
           1571	   2064
           1572	   2065
           1573	   2068
           1574	   2067
           1575	   2068
           1576	   2069
           1577	   2069
           1578	   2068
           1579	   2069
           1580	   2069
           1581	   2069
           1582	   2068
           1583	   2070
           1584	   2070
           1585	   2071
           1586	   2072
           1587	   2071
           1588	   2071
           1589	   2072
           1590	   2073
           1591	   2073
           1592	   2074
           1593	   2074
           1594	   2073
           1595	   2074
           1596	   2075
           1597	   2076
           1598	   2076
           1599	   2076
           1600	   2076
           1601	   2077
           1602	   2075
           1603	   2076
           1604	   2076
           1605	   2074
           1606	   2074
           1607	   2076
           1608	   2076
           1609	   2075
           1610	   2075
           1611	   2076
           1612	   2076
           1613	   2076
           1614	   2077
           1615	   2078
           1616	   2077
           1617	   2076
           1618	   2076
           1619	   2076
           1620	   2076
           1621	   2076
           1622	   2076
           1623	   2075
           1624	   2076
           1625	   2075
           1626	   2072
           1627	   2073
           1628	   2074
           1629	   2075
           1630	   2075
           1631	   2075
           1632	   2075
           1633	   2076
           1634	   2076
           1635	   2075
           1636	   2075
           1637	   2076
           1638	   2075
           1639	   2076
           1640	   2078
           1641	   2077
           1642	   2077
           1643	   2078
           1644	   2077
           1645	   2076
           1646	   2077
           1647	   2075
           1648	   2075
           1649	   2075
           1650	   2075
           1651	   2074
           1652	   2075
           1653	   2076
           1654	   2074
           1655	   2075
           1656	   2074
           1657	   2074
           1658	   2075
           1659	   2076
           1660	   2076
           1661	   2076
           1662	   2076
           1663	   2077
           1664	   2077
           1665	   2077
           1666	   2076
           1667	   2076
           1668	   2076
           1669	   2075
           1670	   2074
           1671	   2074
           1672	   2074
           1673	   2075
           1674	   2076
           1675	   2077
           1676	   2077
           1677	   2077
           1678	   2076
           1679	   2076
           1680	   2078
           1681	   2078
           1682	   2077
           1683	   2078
           1684	   2079
           1685	   2077
           1686	   2077
           1687	   2077
           1688	   2077
           1689	   2076
           1690	   2076
           1691	   2076
           1692	   2076
           1693	   2074
           1694	   2074
           1695	   2075
           1696	   2075
           1697	   2075
           1698	   2075
           1699	   2073
           1700	   2074
           1701	   2075
           1702	   2074
           1703	   2074
           1704	   2075
           1705	   2075
           1706	   2074
           1707	   2075
           1708	   2075
           1709	   2075
           1710	   2075
           1711	   2075
           1712	   2075
           1713	   2077
           1714	   2078
           1715	   2079
           1716	   2081
           1717	   2083
           1718	   2084
           1719	   2085
           1720	   2088
           1721	   2089
           1722	   2089
           1723	   2089
           1724	   2090
           1725	   2090
           1726	   2091
           1727	   2092
           1728	   2092
           1729	   2091
           1730	   2089
           1731	   2085
           1732	   2083
           1733	   2079
           1734	   2076
           1735	   2074
           1736	   2071
           1737	   2065
           1738	   2059
           1739	   2054
           1740	   2050
           1741	   2044
           1742	   2040
           1743	   2033
           1744	   2026
           1745	   2019
           1746	   2011
           1747	   2003
           1748	   1995
           1749	   1986
           1750	   1981
           1751	   1980
           1752	   1984
           1753	   1986
           1754	   1986
           1755	   1988
           1756	   1990
           1757	   1991
           1758	   1993
           1759	   1999
           1760	   2003
           1761	   2005
           1762	   2008
           1763	   2012
           1764	   2014
           1765	   2019
           1766	   2026
           1767	   2032
           1768	   2037
           1769	   2044
           1770	   2049
           1771	   2055
           1772	   2060
           1773	   2062
           1774	   2061
           1775	   2063
           1776	   2065
           1777	   2066
           1778	   2069
           1779	   2071
           1780	   2071
           1781	   2072
           1782	   2073
           1783	   2074
           1784	   2075
           1785	   2076
           1786	   2078
           1787	   2077
           1788	   2078
           1789	   2078
           1790	   2078
           1791	   2079
           1792	   2078
           1793	   2077
           1794	   2078
           1795	   2079
           1796	   2078
           1797	   2079
           1798	   2081
           1799	   2080
           1800	   2080
           1801	   2081
           1802	   2081
           1803	   2080
           1804	   2081
           1805	   2081
           1806	   2081
           1807	   2081
           1808	   2080
           1809	   2081
           1810	   2080
           1811	   2081
           1812	   2083
           1813	   2082
           1814	   2083
           1815	   2084
           1816	   2083
           1817	   2083
           1818	   2082
           1819	   2082
           1820	   2082
           1821	   2082
           1822	   2083
           1823	   2083
           1824	   2083
           1825	   2084
           1826	   2084
           1827	   2084
           1828	   2084
           1829	   2084
           1830	   2085
           1831	   2084
           1832	   2085
           1833	   2086
           1834	   2085
           1835	   2084
           1836	   2086
           1837	   2087
           1838	   2088
           1839	   2088
           1840	   2087
           1841	   2087
           1842	   2088
           1843	   2088
           1844	   2087
           1845	   2087
           1846	   2087
           1847	   2087
           1848	   2087
           1849	   2088
           1850	   2088
           1851	   2089
           1852	   2088
           1853	   2086
           1854	   2086
           1855	   2087
           1856	   2087
           1857	   2087
           1858	   2087
           1859	   2086
           1860	   2087
           1861	   2089
           1862	   2091
           1863	   2091
           1864	   2091
           1865	   2090
           1866	   2092
           1867	   2091
           1868	   2091
           1869	   2091
           1870	   2089
           1871	   2089
           1872	   2089
           1873	   2090
           1874	   2089
